match,home_team,away_team,market,player_name,player_team,line,over_price,agency,opposition_team
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,29.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,29.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,39.5,3.35,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,39.5,3.35,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,49.5,4.7,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,49.5,4.7,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,9.5,1.34,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,9.5,1.34,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,19.5,1.76,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,19.5,1.76,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,29.5,2.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,29.5,2.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,39.5,2.85,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,39.5,2.85,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,49.5,3.65,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Kurtis Patterson,Sydney Sixers,49.5,3.65,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,9.5,1.36,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,9.5,1.36,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,19.5,1.81,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,19.5,1.81,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,29.5,2.35,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,29.5,2.35,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,39.5,2.95,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,39.5,2.95,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,49.5,3.85,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,49.5,3.85,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,9.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,9.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,19.5,1.58,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,19.5,1.58,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,29.5,1.96,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,29.5,1.96,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,39.5,2.45,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,39.5,2.45,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,49.5,3.15,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,49.5,3.15,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,9.5,1.41,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,9.5,1.41,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,19.5,2.01,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,19.5,2.01,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,29.5,2.85,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,29.5,2.85,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,39.5,4.2,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,39.5,4.2,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,49.5,6.25,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Tim David,Hobart Hurricanes,49.5,6.25,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,9.5,1.41,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,9.5,1.41,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,19.5,1.96,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,19.5,1.96,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,29.5,2.8,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,29.5,2.8,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,39.5,4.1,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,39.5,4.1,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,49.5,6,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,49.5,6,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,9.5,1.45,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,9.5,1.45,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,19.5,2.01,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,19.5,2.01,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,29.5,2.95,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,29.5,2.95,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,39.5,4.4,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,39.5,4.4,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,49.5,6.75,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Jordan Silk,Sydney Sixers,49.5,6.75,BetRight,Hobart Hurricanes
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,9.5,1.33,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,9.5,1.33,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,19.5,1.71,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,19.5,1.71,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,29.5,2.2,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,29.5,2.2,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,39.5,2.8,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,39.5,2.8,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,49.5,3.45,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,49.5,3.45,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,9.5,1.36,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,9.5,1.36,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,19.5,1.83,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,19.5,1.83,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,29.5,2.55,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,29.5,2.55,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,39.5,3.55,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,39.5,3.55,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,49.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Ollie Davies,Sydney Thunder,49.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,9.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,9.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,19.5,1.63,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,19.5,1.63,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,29.5,1.99,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,29.5,1.99,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,39.5,2.45,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,39.5,2.45,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,49.5,3.05,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,49.5,3.05,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,9.5,1.34,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,9.5,1.34,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,19.5,1.71,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,19.5,1.71,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,29.5,2.2,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,29.5,2.2,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,39.5,2.85,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,39.5,2.85,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,49.5,3.85,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,49.5,3.85,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,9.5,1.36,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,9.5,1.36,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,19.5,1.79,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,19.5,1.79,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,29.5,2.45,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,29.5,2.45,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,39.5,3.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,39.5,3.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,49.5,5.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,49.5,5.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,9.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,9.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,19.5,1.76,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,19.5,1.76,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,29.5,2.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,29.5,2.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,39.5,2.95,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,39.5,2.95,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,49.5,3.65,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Josh Brown,Brisbane Heat,49.5,3.65,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,9.5,1.23,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,9.5,1.23,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,19.5,1.49,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,19.5,1.49,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,29.5,1.79,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,29.5,1.79,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,39.5,2.1,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,39.5,2.1,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,49.5,2.45,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,49.5,2.45,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,9.5,1.3,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,9.5,1.3,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,19.5,1.61,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,19.5,1.61,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,29.5,2.01,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matt Renshaw,NA,29.5,2.01,BetRight,NA
