match,home_team,away_team,market,player_name,player_team,line,over_price,agency,opposition_team
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Chris Jordan,Hobart Hurricanes,1.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Chris Jordan,Hobart Hurricanes,1.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Chris Jordan,Hobart Hurricanes,2.5,5.5,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Chris Jordan,Hobart Hurricanes,2.5,5.5,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,0.5,1.31,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,0.5,1.31,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,1.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,1.5,2.45,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,2.5,5.5,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Riley Meredith,Hobart Hurricanes,2.5,5.5,BetRight,Sydney Sixers
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,0.5,1.23,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,0.5,1.23,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,1.5,2.01,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,1.5,2.01,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,2.5,4.1,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Sean Abbott,Sydney Sixers,2.5,4.1,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,0.5,1.34,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,0.5,1.34,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,1.5,2.55,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,1.5,2.55,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,2.5,6.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Jackson Bird,Sydney Sixers,2.5,6.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,1.5,2.2,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,1.5,2.2,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,2.5,4.8,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Tom Curran,Sydney Sixers,2.5,4.8,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,1.5,2.3,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,1.5,2.3,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,2.5,5.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Ben Dwarshuis,Sydney Sixers,2.5,5.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,0.5,1.27,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,1.5,2.3,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,1.5,2.3,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,2.5,5.25,BetRight,Hobart Hurricanes
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Wickets,Steve O'Keefe,Sydney Sixers,2.5,5.25,BetRight,Hobart Hurricanes
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Chris Green,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Zaman Khan,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,1.5,2.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,1.5,2.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,2.5,4.7,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Daniel Sams,Sydney Thunder,2.5,4.7,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Gurinder Sandhu,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,0.5,1.27,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,1.5,2.35,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Tanveer Sangha,Sydney Thunder,2.5,5.25,BetRight,Brisbane Heat
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,0.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,0.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,1.5,2.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,1.5,2.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,2.5,6.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Xavier Bartlett,Brisbane Heat,2.5,6.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,0.5,1.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,0.5,1.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,1.5,2.35,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,1.5,2.35,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,2.5,5.75,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Spencer Johnson,Brisbane Heat,2.5,5.75,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,0.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,0.5,1.34,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,1.5,2.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,1.5,2.55,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,2.5,6.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Matt Kuhnemann,Brisbane Heat,2.5,6.25,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,0.5,1.26,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,0.5,1.26,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,1.5,2.2,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,1.5,2.2,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,2.5,4.7,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Michael Neser,Brisbane Heat,2.5,4.7,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,0.5,1.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,0.5,1.3,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,1.5,2.35,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,1.5,2.35,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,2.5,5.75,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Wickets,Mitchell Swepson,Brisbane Heat,2.5,5.75,BetRight,Sydney Thunder
